1,8,80. hamarkadaren hasieratik * gure taldeak kutsatzaileen efektu biologikoak ikertu ditu lehorreko zein uretako ekosistemetan *
0,9,osasun terminoetan norbera beren ekosistemaren ordezkariak diren itu-espezie zentineletan hurbilketa kontzeptual zein metodologiko beretsuak ( biomarkatzaileak + biosaiakuntzak + kimika bioanalitikoa ) aplikatuz .
0,10,Itsas-ekosistemen osasunaren ebaluazioa :
0,11,Abra ( 1991-93 ) eta Urdaibaiko ( 1991-94 ) itsasadarretan jarraipen-programa aurrendariei ekin zitzaien .
0,12,1998 geroztik * ingurumen osasunaren ebaluazioa
0,13,( muskuiluak eta arrainak espezie zentinela gisa erabiliz )
0,14,Ipar Itsasoan eta Mediterraneoan ( XENO FISH * 1998-1999 ; BEC PELAG * 2002 ; BEEP * 2001-04 ; WCM * 2004 ) nazioarteko proiektu / kontratuen barruan burutu da .
0,15,2000. urteaz geroztik * Abra itsasadarraren inguruan kokatuta dagoen birfindegi baten hondakin-isurketaren inpaktu biologikoa ikertzen ari da ( Petronor kontratua ) .
0,16,Prestige ontziaren fuel-olio isurketaren ondoren * Portugaletik Euskal Herrirainoko 22 tokitan ( 2003-06 ) zein laborategi-esperimentuetan * eragindako inpaktu biologikoa ebaluatu zen
0,17,muskuilu eta arrainak ( bokarta * legatza eta korrokoia ) zentinela / esperimentazio-eredu gisa erabiliz ( IMPRES ; PRESTE PSE ) .
0,18,Ikerketa hori * laborategi-esperimentu ( PRAG MA ; 2006-07 ) zein martxan dauden zelai-ikerketekin ( PREST IMES ; 2008 ) osatzen ari da .
0,19,Are gehiago * jarraipen-kanpainek aurrera darraite Euskal kostaldean ( IMPRES II ; 2006-08 ) *
0,20,etorkizunean ustekabeko isurketen aurrean erreferentzia-balioak izan daitezkeenak ezartzeko asmoz
0,21,baliagarriak diren balio basalak erdiesteko *
0,22,kutsadura kronikoaren efektua ebaluatzeko
0,23,eta ingurumenaren gaineko erabakiak hartu behar dituztenentzat ( Water Framework Directive * European Marine Strategy ) erabilgarriak izan daitezkeen jarraipenerako teknologia berriak ezartzeko * hain zuzen ere .
0,24,Lurzoru-ekosistemen osasunaren ebaluazioa :
0,25,80. hamarkadaren hasieran * lurzoruko organismoen ( bareak ) gaineko kutsatzaileek duten efektua aztertu zituzten laborategi-ikerketek * gure ikerketa-jardueraren hastapena markatu zuten .
0,26,Ondoren * hastapen horien zelai-ikerlanik garrantzitsuenak 1994.urtean gauzatu ziren *
0,27,Galeseko mehatze-aldeak eta Azoreetako sumendi-aldeak gune esperimental gisa erabiliz ( PRA XIS XXI * 1996-99 ) .
0,28,Ondorioz * BERR ILUR
0,29,( 2003-jarraitzen du )
0,30,proiektu estrategikoa eta PACAR I ( 2006-2009 ) gisako proiektuen testuinguruan zelai-ikerketa aktiboagoei ekin zitzaien ;
0,31,bareak eta lur-zizareak zentinela / esperimentazio-eredu gisa erabiliz .
0,32,Gure ikerketa-ahalegin nagusiak * batetik * zientifikoki lortutako datuen eta politika arautzaileen ( Lurzoruen Babeserako Legea ) arteko harmonizatzea eta * bestetik * kutsadura kronikoak lurzoru - ekosistemen osasunaren eta bere ebaluazioaren gaineko ondorioak ulertzea ditu helburu .
0,33,Ekosistemen osasuna eta krisi klimatikoa .
0,34,Krisi klimatikoak eragiten dituen arriskuen gainean sorrarazitako kontzientziazioa dela eta *
0,35,ekosistemen osasunaren * kutsadura kimikoaren * eta baldintza klimatikoen eraldaketa antropikoek sorrarazitako mehatxuen ( lokalak zein globalak ) arteko elkarrekintzak ikertzen ari gara gaur egun ( K-EGOKITZEN * 2007-09 ) .
0,1,"Genetika eta ingurugiroaren eragina gizentasun fenotipoetan"
1,2,"Gizentasuna * gorputzean gantz gehiegi izatean datzan osasun arazo bat da ."
0,3,"Honen erroan denboran zehar mantendutako balantze energetiko positiboa aurki dezakegu ."
0,4,"Azkenaldian * hazkunde nabaria izan du giza populazio askotan *"
0,5,"batez ere gehiegizko elikadura eta jarduera fisikoaren ezak eraginda ( bizimodu sedentarioa ) ."
0,6,"Ikerkuntza lerro honen helburuetariko bat * obesitatearekin erlazionatutako ezaugarrietan ( antropometrikoak * fisiologikoak eta biokimikoak ) jaraunspenezko eskualdaketen patroiak ezagutzea da ."
0,7,"Honez gain * obesitatean parte hartzen duten mekanismo molekularren ezagutzan sakontzea dugu xede *"
0,8,"horretarako bi jarduera lerro jarraituz :"
0,9,"1. G izentasun fenotipoen zehaztapena Euskadiko populazioan eta ijito etniako familietan ."
0,10,"2. G izentasunarekin asoziazioa edo ligamendua erakusten duten geneak identifikatzea ijito etniako familietan eta Euskadiko populazioan *"
0,11,"asoziazio eta ligamendu analisiak erabiliz ."
0,12,"Ikerketa hauetan nuklear familiak ( gurasoak eta seme-alabak ) eta konplexuagoak diren pedigriak aztertzen dira ."
0,13,"Halaber * jadanik obesitatea diagnostikatua duten indibiduoak ikertzen dira *"
0,14,"afekziorik gabeko baina beste ezaugarri guztientzat ( sexua * adina * maila sozioekonomikoa ... ) antzekoak diren subjektuekin alderatuz ."
0,15,"Efektu genetiko eta anbientalak hainbat ezaugarrietan ebaluatzeko helburuarekin *"
0,16,"bariantza deskonposaketaren analisi unibariatuan oinarrituta dauden programa informatiko espezifiko batzuk ( MAN - 6 * SOLAR ) erabiltzen dira ."
0,17,"Metodologia honek * ezaugarrien bariantza hainbat osagaietan zatitzea ahalbidetzen du : genetikoak ( VAD ) * anbiental orokorrak ( VSP * VHS * VSB ) eta hondarrak ( VRS ) ."
0,18,"Eredu unibariatu orokorra ekuazio lineal honekin adieraz daiteke : VPH = VAD + VSP + VSH + VSB + VRS ."
0,19,"Ezaugarri pareetan fenotipoaren kobariaketa zehazteko *"
0,20,"beste 5 parametro kalkulatzea beharrezkoa da ( RAD * RSP * RHS * RSB y RRS ) *"
0,21,"bariantza deskonposaketaren analisi bibariatua erabiliz ."
0,22,"Genotipoari dagokionez * lehendabizi obesitatearekin erlazionaturiko erregio kromosomikoak identifikatzeko eta bibliografian deskribaturiko beste erregio batzuen erlazioa egiaztatzeko ligamendu analisi bat egiten da ."
0,23,"Honetarako *"
0,24,"350-400 loci mikrosatelite genotipatuz *"
0,25,"genoma osoa aztertzen da ."
0,26,"Analisi honetan lortutako informazioarekin * obesitatearen gaitzikortasunean eragina izan dezaketen geneak identifikatzen dira *"
0,27,"beraien funtzioa dela medio ."
0,28,"Gene hauetan * eta beste populazioetan asoziazioa eman duten geneetan * SN Pak hautatzen dira *"
0,29,"asoziazio analisietan markatzaile modura erabiltzeko ."
0,30,"Aukeratutako SN Pen genotipaketa * SN Plex teknologiarekin egiten da *"
0,31,"teknologia honek lagin askotan SN P askoren analisia ahalbidetzen baitu ."
